[MATCH1]: 8 at 689  with score: 0.0072342975298929305
[MATCH1]: 7 at 689  with score: 0.03271509200874954
[MATCH1]: 1 at 689  with score: 0.00778940342148034
[MATCH1]: 9 at 689  with score: 0.017633537091314176
[MATCH1]: 10 at 689  with score: 0.11669461072625059
[MATCH1]: 11 at 689  with score: 0.19517985442929636
[MATCH1]: 3 at 690  with score: 0.010132344322840613
[MATCH1]: 6 at 690  with score: 0.0013646458734978162
[MATCH1]: 8 at 690  with score: 0.004325160834416464
[MATCH1]: 7 at 690  with score: 0.046750401913863905
[MATCH1]: 1 at 690  with score: 0.0067094555701270875
[MATCH1]: 9 at 690  with score: 0.04224543976379549
[MATCH1]: 10 at 690  with score: 0.07371906064911538
[MATCH1]: 11 at 690  with score: 0.2308202739478876
[MATCH1]: 3 at 691  with score: 0.006959588703404224
[MATCH1]: 6 at 691  with score: 0.0026071590285017764
[MATCH1]: 8 at 691  with score: 0.0051074156858702926
[MATCH1]: 7 at 691  with score: 0.0230409880556001
[MATCH1]: 1 at 691  with score: 0.008106039435345557
[MATCH1]: 9 at 691  with score: 0.01309914647593613
[MATCH1]: 10 at 691  with score: 0.08283520784314427
[MATCH1]: 11 at 691  with score: 0.20638726799084922
[MATCH1]: 3 at 692  with score: 0.0022046828981622025
[MATCH1]: 6 at 692  with score: 0.0010283435472509873
[MATCH1]: 8 at 692  with score: 0.007425420736845012
[MATCH1]: 7 at 692  with score: 0.020244229394901538
[MATCH1]: 1 at 692  with score: 0.019563500501313752
[MATCH1]: 9 at 692  with score: 0.03693888196970342
[MATCH1]: 10 at 692  with score: 0.07942845440966731
[MATCH1]: 11 at 692  with score: 0.19734705575350367
[MATCH1]: 3 at 693  with score: 0.00911061345521812
[MATCH1]: 6 at 693  with score: 0.0035005193787759625
[MATCH1]: 8 at 693  with score: 0.010229567227756153
[MATCH1]: 7 at 693  with score: 0.017047720801250374
[MATCH1]: 1 at 693  with score: 0.009059510515171017
[MATCH1]: 9 at 693  with score: 0.021412546845866735
[MATCH1]: 10 at 693  with score: 0.15441213353074185
[MATCH1]: 11 at 693  with score: 0.20454053768354302
[MATCH1]: 3 at 694  with score: 0.007815977249386092
[MATCH1]: 6 at 694  with score: 0.007284298590849625
[MATCH1]: 8 at 694  with score: 0.005097157154416932
[MATCH1]: 7 at 694  with score: 0.015636491715583206
[MATCH1]: 1 at 694  with score: 0.011782263164043655
[MATCH1]: 9 at 694  with score: 0.2975021964991415
[MATCH1]: 10 at 694  with score: 0.12500270001115332
[MATCH1]: 11 at 694  with score: 0.17626420408668125
[MATCH2]: 5 at 694  with match score: 0.22068225354463766
[MATCH1]: 3 at 695  with score: 0.008423693765919804
[MATCH1]: 6 at 695  with score: 0.005162147876708917
[MATCH1]: 8 at 695  with score: 0.0062635488767549315
[MATCH1]: 7 at 695  with score: 0.024464331774557056
[MATCH1]: 1 at 695  with score: 0.016232971907877147
[MATCH1]: 9 at 695  with score: 0.12103656156267115
[MATCH1]: 10 at 695  with score: 0.13142897582021285
[MATCH1]: 11 at 695  with score: 0.20869502531922393
[MATCH1]: 3 at 696  with score: 0.007458281282183127
[MATCH1]: 6 at 696  with score: 0.0015912142149901666
[MATCH1]: 8 at 696  with score: 0.0047549678384381285
[MATCH1]: 7 at 696  with score: 0.02977294334423559
[MATCH1]: 1 at 696  with score: 0.017532155917748326
[MATCH1]: 9 at 696  with score: 0.06835855241298755
[MATCH1]: 10 at 696  with score: 0.16215814438527065
[MATCH1]: 11 at 696  with score: 0.14673085990610016
[MATCH1]: 3 at 697  with score: 0.0076127960623670774
[MATCH1]: 6 at 697  with score: 0.0008264436625858351
[MATCH1]: 8 at 697  with score: 0.0025136596561347703
[MATCH1]: 7 at 697  with score: 0.01840811876215029
[MATCH1]: 1 at 697  with score: 0.01768710881453151
[MATCH1]: 9 at 697  with score: 0.03451857204726615
[MATCH1]: 10 at 697  with score: 0.13401731608777673
[MATCH1]: 11 at 697  with score: 0.14959159093424831
[MATCH1]: 3 at 698  with score: 0.008814630157100418
[MATCH1]: 6 at 698  with score: 0.002378403868785295
[MATCH1]: 8 at 698  with score: 0.003438638237963493
[MATCH1]: 7 at 698  with score: 0.02537835928466429
[MATCH1]: 1 at 698  with score: 0.012266389842870134
[MATCH1]: 9 at 698  with score: 0.045043072054705646
[MATCH1]: 10 at 698  with score: 0.17993954729038117
[MATCH1]: 11 at 698  with score: 0.08416365323075674
[MATCH1]: 3 at 699  with score: 0.006526018188120758
[MATCH1]: 6 at 699  with score: 0.0038033624777140842
[MATCH1]: 8 at 699  with score: 0.00317437591585249
[MATCH1]: 7 at 699  with score: 0.03846405562182664
[MATCH1]: 1 at 699  with score: 0.021024192079083577
[MATCH1]: 9 at 699  with score: 0.030663533849350687
[MATCH1]: 10 at 699  with score: 0.15200406148022944
[MATCH1]: 11 at 699  with score: 0.11667834240719578
[MATCH1]: 3 at 700  with score: 0.006702823045194028
[MATCH1]: 6 at 700  with score: 0.0011635199786227013
[MATCH1]: 8 at 700  with score: 0.007485074246136686
[MATCH1]: 7 at 700  with score: 0.026518726815348243
[MATCH1]: 1 at 700  with score: 0.026010627476580096
[MATCH1]: 9 at 700  with score: 0.019684233698960746
[MATCH1]: 10 at 700  with score: 0.15687933383393804
[MATCH1]: 11 at 700  with score: 0.10254536183816444
[MATCH1]: 3 at 701  with score: 0.005574300638752062
[MATCH1]: 6 at 701  with score: 0.0021298432048835695
[MATCH1]: 8 at 701  with score: 0.017496836995248028
[MATCH1]: 7 at 701  with score: 0.024891488023528873
[MATCH1]: 1 at 701  with score: 0.018448214460729757
[MATCH1]: 9 at 701  with score: 0.01418053976663453
[MATCH1]: 10 at 701  with score: 0.16769628957849547
[MATCH1]: 11 at 701  with score: 0.10661929734028085
[MATCH1]: 3 at 702  with score: 0.008060532828333855
[MATCH1]: 6 at 702  with score: 0.0012594387142270736
[MATCH1]: 8 at 702  with score: 0.01017183889341024
[MATCH1]: 7 at 702  with score: 0.02209857381195205
[MATCH1]: 1 at 702  with score: 0.02189683459848249
[MATCH1]: 9 at 702  with score: 0.015369162660075542
[MATCH1]: 10 at 702  with score: 0.15264961756443876
[MATCH1]: 11 at 702  with score: 0.03720607100787027
[MATCH1]: 3 at 703  with score: 0.010609242079804565
[MATCH1]: 6 at 703  with score: 0.002309882942858876
[MATCH1]: 8 at 703  with score: 0.011529345165094457
[MATCH1]: 7 at 703  with score: 0.013649691428058764
[MATCH1]: 1 at 703  with score: 0.012878670215916072
[MATCH1]: 9 at 703  with score: 0.024627047933178787
[MATCH1]: 10 at 703  with score: 0.20995640608116975
[MATCH1]: 11 at 703  with score: 0.0719067006218016
[MATCH1]: 5 at 703  with score: 0.14550432056950244
[MATCH1]: 3 at 704  with score: 0.013107594342281198
[MATCH1]: 6 at 704  with score: 0.005108250300444723
[MATCH1]: 8 at 704  with score: 0.01042598643457176
[MATCH1]: 7 at 704  with score: 0.015091255118669362
[MATCH1]: 1 at 704  with score: 0.014002667678269649
[MATCH1]: 9 at 704  with score: 0.009764729245516513
[MATCH1]: 10 at 704  with score: 0.15554446780749007
[MATCH1]: 11 at 704  with score: 0.08079752804891539
[MATCH1]: 5 at 704  with score: 0.0771942896605223
[MATCH1]: 3 at 705  with score: 0.019003407362985662
[MATCH1]: 6 at 705  with score: 0.0024159821022685045
[MATCH1]: 8 at 705  with score: 0.014251673357549816
[MATCH1]: 7 at 705  with score: 0.016836164555715766
[MATCH1]: 1 at 705  with score: 0.04196645705385374
[MATCH1]: 9 at 705  with score: 0.009400449747177325
[MATCH1]: 10 at 705  with score: 0.19883318691344393
[MATCH1]: 11 at 705  with score: 0.08805399902374908
[MATCH2]: 5 at 705  with match score: 0.13061368849440516
[MATCH1]: 3 at 706  with score: 0.010881799663257152
[MATCH1]: 6 at 706  with score: 0.0024069292580479297
[MATCH1]: 8 at 706  with score: 0.01544019184202632
[MATCH1]: 7 at 706  with score: 0.015799979720506747
[MATCH1]: 1 at 706  with score: 0.02423165415758711
[MATCH1]: 9 at 706  with score: 0.03414924155201697
[MATCH1]: 10 at 706  with score: 0.2158601259708614
[MATCH1]: 11 at 706  with score: 0.10657884597460662
[MATCH2]: 5 at 706  with match score: 0.06514724929943691
[MATCH1]: 3 at 707  with score: 0.00832609979694523
[MATCH1]: 6 at 707  with score: 0.002721670400879295
[MATCH1]: 8 at 707  with score: 0.008779237640293876
[MATCH1]: 7 at 707  with score: 0.022628952828197046
[MATCH1]: 1 at 707  with score: 0.07688308201568612
[MATCH1]: 9 at 707  with score: 0.014609651814936637
[MATCH1]: 10 at 707  with score: 0.26131287204501574
[MATCH1]: 11 at 707  with score: 0.08647994551079691
[MATCH1]: 3 at 708  with score: 0.0054738713873670524
[MATCH1]: 6 at 708  with score: 0.004206161562747996
[MATCH1]: 8 at 708  with score: 0.009197665801888256
[MATCH1]: 7 at 708  with score: 0.011132780073603372
[MATCH1]: 1 at 708  with score: 0.0861501019538876
[MATCH1]: 9 at 708  with score: 0.010996764966546446
[MATCH1]: 10 at 708  with score: 0.18479885471880764
[MATCH1]: 11 at 708  with score: 0.10583317473211569
[MATCH1]: 3 at 709  with score: 0.018596154668210886
[MATCH1]: 6 at 709  with score: 0.008140365513690306
[MATCH1]: 8 at 709  with score: 0.006558638445137294
[MATCH1]: 7 at 709  with score: 0.01138703172361707
[MATCH1]: 1 at 709  with score: 0.04079187257550354
[MATCH1]: 9 at 709  with score: 0.05933390625312218
[MATCH1]: 11 at 709  with score: 0.0828129332001954
[MATCH1]: 3 at 710  with score: 0.010925527642803724
[MATCH1]: 6 at 710  with score: 0.006381887468358466
[MATCH1]: 8 at 710  with score: 0.004605195569480053
[MATCH1]: 7 at 710  with score: 0.02155026070749576
[MATCH1]: 1 at 710  with score: 0.035913819488945425
[MATCH1]: 9 at 710  with score: 0.10234272097279927
[MATCH1]: 11 at 710  with score: 0.08382257493391088
[MATCH1]: 3 at 711  with score: 0.00641020596062476
[MATCH1]: 6 at 711  with score: 0.002973468948478586
[MATCH1]: 8 at 711  with score: 0.010334738681348994
[MATCH1]: 7 at 711  with score: 0.019882275217607735
[MATCH1]: 1 at 711  with score: 0.03454098389607961
[MATCH1]: 9 at 711  with score: 0.07567479927249743
[MATCH1]: 11 at 711  with score: 0.09013162835761604
[MATCH1]: 3 at 712  with score: 0.004660064389979984
[MATCH1]: 6 at 712  with score: 0.001103013710054568
[MATCH1]: 8 at 712  with score: 0.010042033664409533
[MATCH1]: 7 at 712  with score: 0.016117950005615056
[MATCH1]: 1 at 712  with score: 0.0527492924149528
[MATCH1]: 9 at 712  with score: 0.1814982183671784
[MATCH1]: 11 at 712  with score: 0.06908307190241744
[MATCH1]: 3 at 713  with score: 0.005300957245194071
[MATCH1]: 6 at 713  with score: 0.001955310175209379
[MATCH1]: 8 at 713  with score: 0.011338850887812186
[MATCH1]: 7 at 713  with score: 0.021587293364151265
[MATCH1]: 1 at 713  with score: 0.04520467856055563
[MATCH1]: 9 at 713  with score: 0.14252566918388634
[MATCH1]: 11 at 713  with score: 0.048384558564258925
[MATCH1]: 3 at 714  with score: 0.013322724681238662
[MATCH1]: 6 at 714  with score: 0.006950335573179034
[MATCH1]: 8 at 714  with score: 0.011683707217433014
[MATCH1]: 7 at 714  with score: 0.016870629156599443
[MATCH1]: 1 at 714  with score: 0.034339650401201405
[MATCH1]: 9 at 714  with score: 0.08475423507281876
[MATCH1]: 11 at 714  with score: 0.0900922943505774
[MATCH1]: 3 at 715  with score: 0.0053205381542762945
[MATCH1]: 6 at 715  with score: 0.0033271167140123295
[MATCH1]: 8 at 715  with score: 0.022963851218154578
[MATCH1]: 7 at 715  with score: 0.012961966506710998
[MATCH1]: 1 at 715  with score: 0.023612864488366553
[MATCH1]: 9 at 715  with score: 0.047591563331302475
[MATCH1]: 11 at 715  with score: 0.05473498097360148
[MATCH1]: 3 at 716  with score: 0.0029209823176058304
[MATCH1]: 6 at 716  with score: 0.0019117089301789846
[MATCH1]: 8 at 716  with score: 0.012657289350006973
[MATCH1]: 7 at 716  with score: 0.01264072262118876
[MATCH1]: 1 at 716  with score: 0.03883560727086646
[MATCH1]: 9 at 716  with score: 0.04915397906533588
[MATCH1]: 11 at 716  with score: 0.10028033541005325
[MATCH1]: 3 at 717  with score: 0.0015926745691960732
[MATCH1]: 6 at 717  with score: 0.0022909158476992764
[MATCH1]: 8 at 717  with score: 0.009332160977300047
[MATCH1]: 7 at 717  with score: 0.015493090537860021
[MATCH1]: 1 at 717  with score: 0.02191531428530632
[MATCH1]: 9 at 717  with score: 0.10988841829152655
[MATCH1]: 11 at 717  with score: 0.08719720660014146
[MATCH1]: 3 at 718  with score: 0.0017871238445769377
[MATCH1]: 6 at 718  with score: 0.0025062514365028544
[MATCH1]: 8 at 718  with score: 0.015354940860126476
[MATCH1]: 7 at 718  with score: 0.018810463614803603
[MATCH1]: 1 at 718  with score: 0.022245066920608344
[MATCH1]: 9 at 718  with score: 0.07919289871989622
[MATCH1]: 11 at 718  with score: 0.0992787044914413
[MATCH1]: 5 at 718  with score: 0.11788503697832112
[MATCH1]: 3 at 719  with score: 0.01006617450025557
[MATCH1]: 6 at 719  with score: 0.0026485909015335984
[MATCH1]: 8 at 719  with score: 0.021517613412559772
[MATCH1]: 7 at 719  with score: 0.032140256282598784
[MATCH1]: 1 at 719  with score: 0.03979242392804738
[MATCH1]: 9 at 719  with score: 0.05848399520103345
[MATCH1]: 11 at 719  with score: 0.07703634577015038
[MATCH2]: 5 at 719  with match score: 0.07129353688012235
[MATCH1]: 3 at 720  with score: 0.014486652595985739
[MATCH1]: 6 at 720  with score: 0.0012738692680726027
[MATCH1]: 8 at 720  with score: 0.013214602602513571
[MATCH1]: 7 at 720  with score: 0.012244023430033325
[MATCH1]: 1 at 720  with score: 0.029524010653815724
[MATCH1]: 9 at 720  with score: 0.0648815265113225
[MATCH1]: 11 at 720  with score: 0.0706372392269113
[MATCH1]: 5 at 720  with score: 0.08686661829831663
[MATCH1]: 3 at 721  with score: 0.005686259297830792
[MATCH1]: 6 at 721  with score: 0.005983871308784278
[MATCH1]: 8 at 721  with score: 0.01647915627992414
[MATCH1]: 7 at 721  with score: 0.037670222883913675
[MATCH1]: 1 at 721  with score: 0.018116165802226483
[MATCH1]: 9 at 721  with score: 0.04126116804193532
[MATCH1]: 11 at 721  with score: 0.10901654214262428
[MATCH1]: 5 at 721  with score: 0.09220380739012887
[MATCH1]: 10 at 721  with score: 0.18474859381684772
[MATCH1]: 3 at 722  with score: 0.0029331700022674654
[MATCH1]: 6 at 722  with score: 0.0038820409065507765
[MATCH1]: 8 at 722  with score: 0.02422766181143953
[MATCH1]: 7 at 722  with score: 0.021627772272707253
[MATCH1]: 1 at 722  with score: 0.015424988095466713
[MATCH1]: 9 at 722  with score: 0.045935869178069244
[MATCH1]: 11 at 722  with score: 0.06849993497470869
[MATCH1]: 5 at 722  with score: 0.09964334770063552
[MATCH1]: 10 at 722  with score: 0.11819836777287357
[MATCH1]: 3 at 723  with score: 0.0051896890636242195
[MATCH1]: 6 at 723  with score: 0.0046508429840973805
[MATCH1]: 8 at 723  with score: 0.007998806826997584
[MATCH1]: 7 at 723  with score: 0.011764191144245024
[MATCH1]: 1 at 723  with score: 0.0369268631620422
[MATCH1]: 9 at 723  with score: 0.046123031041417156
[MATCH1]: 11 at 723  with score: 0.11403353063732456
[MATCH1]: 10 at 723  with score: 0.1125258870303265
[MATCH1]: 3 at 724  with score: 0.016901593379001073
[MATCH1]: 6 at 724  with score: 0.004769866548663943
[MATCH1]: 8 at 724  with score: 0.011959713253095123
[MATCH1]: 7 at 724  with score: 0.01858665120873275
[MATCH1]: 1 at 724  with score: 0.023705329259317304
[MATCH1]: 9 at 724  with score: 0.02985993929012663
[MATCH1]: 11 at 724  with score: 0.09502308738918827
[MATCH1]: 10 at 724  with score: 0.13356275131831746
[MATCH1]: 3 at 725  with score: 0.010791998842429939
[MATCH1]: 6 at 725  with score: 0.0025444458171857754
[MATCH1]: 8 at 725  with score: 0.01894072050494412
[MATCH1]: 7 at 725  with score: 0.018882005724915524
[MATCH1]: 1 at 725  with score: 0.02041140922271012
[MATCH1]: 9 at 725  with score: 0.025869886853363874
[MATCH1]: 11 at 725  with score: 0.15013296473772875
[MATCH1]: 10 at 725  with score: 0.14563200669135112
[MATCH1]: 3 at 726  with score: 0.004151353599242407
[MATCH1]: 6 at 726  with score: 0.001585227801925232
[MATCH1]: 8 at 726  with score: 0.010398631062679853
[MATCH1]: 7 at 726  with score: 0.01693047787300266
[MATCH1]: 1 at 726  with score: 0.03391959881007607
[MATCH1]: 9 at 726  with score: 0.042716915342371056
[MATCH1]: 11 at 726  with score: 0.1488989957929952
[MATCH1]: 10 at 726  with score: 0.1214204624121017
[MATCH1]: 3 at 727  with score: 0.006682666140911887
[MATCH1]: 6 at 727  with score: 0.0011808332414540213
[MATCH1]: 8 at 727  with score: 0.01223900396024224
[MATCH1]: 7 at 727  with score: 0.02594857601609838
[MATCH1]: 1 at 727  with score: 0.01412167318774421
[MATCH1]: 9 at 727  with score: 0.04615489317462958
[MATCH1]: 11 at 727  with score: 0.08508106201487955
[MATCH1]: 10 at 727  with score: 0.09270871250737656
[MATCH1]: 3 at 728  with score: 0.005711184791856
[MATCH1]: 6 at 728  with score: 0.0023181784151956432
[MATCH1]: 8 at 728  with score: 0.006599994784848584
[MATCH1]: 7 at 728  with score: 0.014968701077211561
[MATCH1]: 1 at 728  with score: 0.014494550438437849
[MATCH1]: 9 at 728  with score: 0.0481110632012715
[MATCH1]: 11 at 728  with score: 0.11925432726820777
[MATCH1]: 10 at 728  with score: 0.09857067920575906
[MATCH1]: 3 at 729  with score: 0.009284220048617321
[MATCH1]: 6 at 729  with score: 0.002223384499524539
[MATCH1]: 8 at 729  with score: 0.005402091001241599
[MATCH1]: 7 at 729  with score: 0.02973947237580239
[MATCH1]: 1 at 729  with score: 0.01522851332557494
[MATCH1]: 9 at 729  with score: 0.06312304051290449
[MATCH1]: 11 at 729  with score: 0.1222407662252021
[MATCH1]: 10 at 729  with score: 0.11725453523186892
[MATCH1]: 3 at 730  with score: 0.012084137598885176
[MATCH1]: 6 at 730  with score: 0.0029783958713211433
[MATCH1]: 8 at 730  with score: 0.009075055588044428
[MATCH1]: 7 at 730  with score: 0.011545449651793499
[MATCH1]: 1 at 730  with score: 0.028521001763669403
[MATCH1]: 9 at 730  with score: 0.06733939540533768
[MATCH1]: 11 at 730  with score: 0.089958897310863
[MATCH1]: 10 at 730  with score: 0.12182095774080258
[MATCH1]: 3 at 731  with score: 0.006821926963976083
[MATCH1]: 6 at 731  with score: 0.0026443554419388173
[MATCH1]: 8 at 731  with score: 0.029885279309388613
[MATCH1]: 7 at 731  with score: 0.012887333432837156
[MATCH1]: 1 at 731  with score: 0.02564874620718292
[MATCH1]: 9 at 731  with score: 0.09374444067710185
[MATCH1]: 11 at 731  with score: 0.0889825826350607
[MATCH1]: 10 at 731  with score: 0.09298565883395729
[MATCH1]: 3 at 732  with score: 0.004965463903595485
[MATCH1]: 6 at 732  with score: 0.003242349315841253
[MATCH1]: 8 at 732  with score: 0.012931775593589729
[MATCH1]: 7 at 732  with score: 0.02040680977644419
[MATCH1]: 1 at 732  with score: 0.016236613085021744
[MATCH1]: 9 at 732  with score: 0.14066497902883135
[MATCH1]: 11 at 732  with score: 0.06119982108761805
[MATCH1]: 10 at 732  with score: 0.09285495089434143
[MATCH1]: 3 at 733  with score: 0.005114761028289067
[MATCH1]: 6 at 733  with score: 0.0061768354068250375
[MATCH1]: 8 at 733  with score: 0.017547039522209644
[MATCH1]: 7 at 733  with score: 0.0222629098476829
[MATCH1]: 1 at 733  with score: 0.017842089243499955
[MATCH1]: 9 at 733  with score: 0.17594049063034942
[MATCH1]: 11 at 733  with score: 0.0890764105345132
[MATCH1]: 10 at 733  with score: 0.07294064047011856
[MATCH1]: 4 at 733  with score: 0.29848751277683533
[MATCH1]: 3 at 734  with score: 0.0058808448622432894
[MATCH1]: 6 at 734  with score: 0.012286396137200417
[MATCH1]: 8 at 734  with score: 0.008022292482183275
[MATCH1]: 7 at 734  with score: 0.02132711897156322
[MATCH1]: 1 at 734  with score: 0.03845539858621999
[MATCH1]: 9 at 734  with score: 0.14919986409164454
[MATCH1]: 11 at 734  with score: 0.07240646770976825
[MATCH1]: 10 at 734  with score: 0.09428416419837102
[MATCH1]: 4 at 734  with score: 0.19097375468008196
[MATCH1]: 3 at 735  with score: 0.006301883605733349
[MATCH1]: 6 at 735  with score: 0.015781951610266486
[MATCH1]: 8 at 735  with score: 0.008363216330677194
[MATCH1]: 7 at 735  with score: 0.015384615591854651
[MATCH1]: 1 at 735  with score: 0.023957394432053598
[MATCH1]: 9 at 735  with score: 0.16511744198618755
[MATCH1]: 11 at 735  with score: 0.10221249678459102
[MATCH1]: 10 at 735  with score: 0.06053587123475669
[MATCH1]: 4 at 735  with score: 0.13029196398939444
[MATCH1]: 3 at 736  with score: 0.008027561767233137
[MATCH1]: 6 at 736  with score: 0.011780461885387495
[MATCH1]: 8 at 736  with score: 0.02642363219494614
[MATCH1]: 7 at 736  with score: 0.020175329235076894
[MATCH1]: 1 at 736  with score: 0.010733265259996122
[MATCH1]: 9 at 736  with score: 0.1554460397349665
[MATCH1]: 11 at 736  with score: 0.12803090158196878
[MATCH1]: 10 at 736  with score: 0.0377743256532238
[MATCH1]: 4 at 736  with score: 0.15172251350388935
[MATCH1]: 3 at 737  with score: 0.006016896780080378
[MATCH1]: 6 at 737  with score: 0.01872276703013006
[MATCH1]: 8 at 737  with score: 0.010018966663613783
[MATCH1]: 7 at 737  with score: 0.01625754237852193
[MATCH1]: 1 at 737  with score: 0.0036418617956341217
[MATCH1]: 9 at 737  with score: 0.15833699549241587
[MATCH1]: 11 at 737  with score: 0.08854349821411013
[MATCH1]: 10 at 737  with score: 0.06263524766428885
[MATCH1]: 4 at 737  with score: 0.06072482448141026
[MATCH1]: 3 at 738  with score: 0.004339192321474861
[MATCH1]: 6 at 738  with score: 0.010440648819032006
[MATCH1]: 8 at 738  with score: 0.0063458830479700135
[MATCH1]: 7 at 738  with score: 0.010224237472407872
[MATCH1]: 1 at 738  with score: 0.0068523750524315035
[MATCH1]: 9 at 738  with score: 0.11644275010082264
[MATCH1]: 11 at 738  with score: 0.08916400348621317
[MATCH1]: 10 at 738  with score: 0.0802758713944466
[MATCH1]: 4 at 738  with score: 0.14134922011816817
[MATCH1]: 3 at 739  with score: 0.011849207079088464
[MATCH1]: 6 at 739  with score: 0.018219918035692492
[MATCH1]: 8 at 739  with score: 0.006374520307441828
[MATCH1]: 7 at 739  with score: 0.012158917823797506
[MATCH1]: 1 at 739  with score: 0.010529845544813964
[MATCH1]: 9 at 739  with score: 0.17320148019580467
[MATCH1]: 11 at 739  with score: 0.16790118619016736
[MATCH1]: 10 at 739  with score: 0.05659367934825585
[MATCH1]: 4 at 739  with score: 0.10454138602637107
[MATCH1]: 3 at 740  with score: 0.005913168509523265
[MATCH1]: 6 at 740  with score: 0.010704922228377562
[MATCH1]: 8 at 740  with score: 0.008813438999070822
[MATCH1]: 7 at 740  with score: 0.02269336591828744
[MATCH1]: 1 at 740  with score: 0.005858748575719691
[MATCH1]: 9 at 740  with score: 0.28238010208415915
[MATCH1]: 11 at 740  with score: 0.06428845895933305
[MATCH1]: 10 at 740  with score: 0.11500967787953653
[MATCH1]: 4 at 740  with score: 0.07842090286734356
[MATCH1]: 3 at 741  with score: 0.01417364916710745
[MATCH1]: 6 at 741  with score: 0.012297969734364278
[MATCH1]: 8 at 741  with score: 0.03642850964488128
[MATCH1]: 7 at 741  with score: 0.011481457491215909
[MATCH1]: 1 at 741  with score: 0.0076553157192310204
[MATCH1]: 9 at 741  with score: 0.1972805757642206
[MATCH1]: 11 at 741  with score: 0.12597764291810518
[MATCH1]: 10 at 741  with score: 0.11546013943772045
[MATCH1]: 4 at 741  with score: 0.15747962108538177
[MATCH1]: 3 at 742  with score: 0.008568844521532865
[MATCH1]: 6 at 742  with score: 0.011621143460891699
[MATCH1]: 8 at 742  with score: 0.029841770961441076
[MATCH1]: 7 at 742  with score: 0.006460072195233618
[MATCH1]: 1 at 742  with score: 0.005803429287405515
[MATCH1]: 9 at 742  with score: 0.19147464799970862
[MATCH1]: 11 at 742  with score: 0.07700215632712415
[MATCH1]: 10 at 742  with score: 0.08063567224600007
[MATCH1]: 4 at 742  with score: 0.035762824054782025
[MATCH1]: 3 at 743  with score: 0.008476421714208282
[MATCH1]: 6 at 743  with score: 0.010614264661728923
[MATCH1]: 8 at 743  with score: 0.008705030881643244
[MATCH1]: 7 at 743  with score: 0.01170022755023496
[MATCH1]: 1 at 743  with score: 0.009082151389064886
[MATCH1]: 9 at 743  with score: 0.20985401424957734
[MATCH1]: 11 at 743  with score: 0.13109190921165215
[MATCH1]: 10 at 743  with score: 0.1292430952567124
[MATCH1]: 4 at 743  with score: 0.06534068994296906
[MATCH1]: 3 at 744  with score: 0.005380487399128842
[MATCH1]: 6 at 744  with score: 0.013549996359510352
[MATCH1]: 8 at 744  with score: 0.016100895728978593
[MATCH1]: 7 at 744  with score: 0.016270427286822892
[MATCH1]: 1 at 744  with score: 0.008680532076912823
[MATCH1]: 9 at 744  with score: 0.1401971679933136
[MATCH1]: 11 at 744  with score: 0.11777013607419162
[MATCH1]: 10 at 744  with score: 0.1171653476249315
[MATCH1]: 4 at 744  with score: 0.10908161393341612
[MATCH1]: 3 at 745  with score: 0.002767224489650677
[MATCH1]: 6 at 745  with score: 0.013826265955281448
[MATCH1]: 8 at 745  with score: 0.021660090858433796
[MATCH1]: 7 at 745  with score: 0.014995332338687
[MATCH1]: 1 at 745  with score: 0.012526443038158652
[MATCH1]: 9 at 745  with score: 0.053166082271649505
[MATCH1]: 11 at 745  with score: 0.09328163184998296
[MATCH1]: 10 at 745  with score: 0.1014315551780988
[MATCH1]: 4 at 745  with score: 0.11432441089208373
[MATCH1]: 3 at 746  with score: 0.006176826358970666
[MATCH1]: 6 at 746  with score: 0.01933625708227929
[MATCH1]: 8 at 746  with score: 0.01506102339594333
[MATCH1]: 7 at 746  with score: 0.011302144300183814
[MATCH1]: 1 at 746  with score: 0.009534987075019801
[MATCH1]: 9 at 746  with score: 0.06951486615858492
[MATCH1]: 11 at 746  with score: 0.09397703771370432
[MATCH1]: 10 at 746  with score: 0.06487899194100505
[MATCH1]: 4 at 746  with score: 0.05814931647339552
[MATCH1]: 3 at 747  with score: 0.0042722205090157785
[MATCH1]: 6 at 747  with score: 0.009470759291598935
[MATCH1]: 8 at 747  with score: 0.00975391711047135
[MATCH1]: 7 at 747  with score: 0.00861079331185271
[MATCH1]: 1 at 747  with score: 0.011734205592061241
[MATCH1]: 9 at 747  with score: 0.060651771695799266
[MATCH1]: 11 at 747  with score: 0.11013483165780495
[MATCH1]: 10 at 747  with score: 0.12595854994040712
[MATCH1]: 4 at 747  with score: 0.10287357981344783
[MATCH1]: 3 at 748  with score: 0.0046084230829679775
[MATCH1]: 6 at 748  with score: 0.012431266341423941
[MATCH1]: 8 at 748  with score: 0.012487596346071984
[MATCH1]: 7 at 748  with score: 0.011929139359135827
[MATCH1]: 1 at 748  with score: 0.015513283601829204
[MATCH1]: 9 at 748  with score: 0.05552507210913428
[MATCH1]: 11 at 748  with score: 0.09521825870919698
[MATCH1]: 10 at 748  with score: 0.08002342401403803
[MATCH1]: 4 at 748  with score: 0.07041112584757422
[MATCH1]: 3 at 749  with score: 0.005527746562415753
[MATCH1]: 6 at 749  with score: 0.03258297267052502
[MATCH1]: 8 at 749  with score: 0.011972445008666815
[MATCH1]: 7 at 749  with score: 0.02378107918522376
[MATCH1]: 1 at 749  with score: 0.014486223761270007
[MATCH1]: 9 at 749  with score: 0.06691161438925247
